latitude,longitude,marker,Acc Y (g),Temp Data,HRot Count,Speed,Samples,Heading GPS (dg),Speed GPS,Accuracy GPS,Altitude GPS,RSSI dBm,HH:mm:ss,SSS
,,4,1.354,0,0,-2,0,,,,,-67,16:13:13,104
,,3,1.123,0,0,-1,1,,,,,,,
,,3,0.797,0,0,0,2,,,,,,,
,,3,0.477,0,0,0,3,,,,,,,
,,3,0.433,0,0,0,4,,,,,,,
,,3,0.286,0,0,0,5,,,,,,,
,,3,0.231,0,0,0,6,,,,,,,
,,3,0.007,0,0,0,7,,,,,,,
,,3,-0.283,0,0,0,8,,,,,,,
,,3,-0.341,0,0,0,9,,,,,,,
,,3,-0.524,0,0,0,10,,,,,-67,16:13:13,315
,,3,-0.539,0,0,0,11,,,,,,,
,,3,-0.765,0,0,0,12,,,,,,,
,,3,-0.973,0,0,0,13,,,,,,,
,,3,-0.933,0,1,0,14,,,,,,,
,,3,-0.99,0,1,0,15,,,,,,,
,,3,-1.177,0,1,0,16,,,,,,,
,,3,-1.032,0,1,0,17,,,,,,,
,,3,-1.157,0,1,0,18,,,,,,,
,,3,-0.671,0,1,0,19,,,,,,,
,,3,-0.713,0,1,0,20,,,,,-67,16:13:13,559
,,3,-0.794,0,1,0,21,,,,,,,
,,3,-0.524,0,1,0,22,,,,,,,
,,3,-0.407,0,1,0,23,,,,,,,
,,3,0.094,0,1,0,24,,,,,,,
,,3,0.092,0,1,0,25,,,,,,,
,,3,0.598,0,1,0,26,,,,,,,
,,3,0.769,0,1,0,27,,,,,,,
,,3,0.559,0,1,0,28,,,,,,,
,,6,0.716,0,2,-1,29,,,,,,,
,,3,0.839,0,2,-1,30,,,,,-67,16:13:13,703
,,3,1.272,0,2,-1,31,,,,,,,
,,3,0.991,0,2,-1,32,,,,,,,
,,3,0.817,0,2,-1,33,,,,,,,
,,3,0.723,0,2,-1,34,,,,,,,
,,3,0.69,0,2,-1,35,,,,,,,
,,3,0.402,0,2,-1,36,,,,,,,
,,3,0.193,0,2,-1,37,,,,,,,
,,3,-0.001,0,2,-1,38,,,,,,,
,,3,-0.206,0,2,-1,39,,,,,,,
,,3,-0.478,0,2,-1,40,,,,,-67,16:13:14,075
,,3,-0.568,0,2,-1,41,,,,,,,
,,3,-0.642,0,2,-1,42,,,,,,,
,,6,-0.807,0,3,-1,43,,,,,,,
,,3,-0.874,0,3,-1,44,,,,,,,
,,3,-0.808,0,3,-1,45,,,,,,,
,,3,-0.854,0,3,-1,46,,,,,,,
,,3,-0.829,0,3,-1,47,,,,,,,
,,3,-1.018,0,3,-1,48,,,,,,,
,,3,-0.575,0,3,-1,49,,,,,,,
,,3,-0.724,0,3,-1,50,,,,,-67,16:13:14,209
,,3,-0.608,0,3,-1,51,,,,,,,
,,3,-0.42,0,3,-1,52,,,,,,,
,,3,-0.404,0,3,-1,53,,,,,,,
,,3,0.095,0,3,-1,54,,,,,,,
,,3,0.18,0,3,-1,55,,,,,,,
,,3,0.663,0,3,-1,56,,,,,,,
,,3,0.717,0,3,-1,57,,,,,,,
,,6,0.933,0,4,-1,58,,,,,,,
,,3,0.819,0,4,-1,59,,,,,,,
,,3,0.96,0,4,-1,60,,,,,-67,16:13:14,364
,,3,0.993,0,4,-1,61,,,,,,,
,,3,0.961,0,4,-1,62,,,,,,,
,,3,0.858,0,4,-1,63,,,,,,,
,,3,0.863,0,4,-1,64,,,,,,,
,,3,0.675,0,4,-1,65,,,,,,,
,,3,0.42,0,4,-1,66,,,,,,,
,,3,0.264,0,4,-1,67,,,,,,,
,,3,0.07,0,4,-1,68,,,,,,,
,,3,-0.07,0,4,-1,69,,,,,,,
,,3,-0.224,0,4,-1,70,,,,,-67,16:13:14,513
,,3,-0.459,0,4,-1,71,,,,,,,
,,3,-0.729,0,4,-1,72,,,,,,,
,,6,-0.987,0,5,-1,73,,,,,,,
,,3,-1.098,0,5,-1,74,,,,,,,
,,3,-0.716,0,5,-1,75,,,,,,,
,,3,-0.865,0,5,-1,76,,,,,,,
,,3,-0.978,0,5,-1,77,,,,,,,
,,3,-0.935,0,5,-1,78,,,,,,,
,,3,-0.838,0,5,-1,79,,,,,,,
,,3,-0.404,0,5,-1,80,,,,,-66,16:13:14,812
,,3,-0.797,0,5,-1,81,,,,,,,
,,3,-0.134,0,5,-1,82,,,,,,,
,,3,-0.578,0,5,-1,83,,,,,,,
,,3,0.087,0,5,-1,84,,,,,,,
,,3,-0.099,0,5,-1,85,,,,,,,
,,3,0.104,0,5,-1,86,,,,,,,
,,3,0.521,0,5,-1,87,,,,,,,
,,3,0.564,0,5,-1,88,,,,,,,
,,6,1.094,0,6,-1,89,,,,,,,
,,3,0.967,0,6,-1,90,,,,,-66,16:13:14,937
,,3,0.854,0,6,-1,91,,,,,,,
,,3,0.866,0,6,-1,92,,,,,,,
,,3,1.214,0,6,-1,93,,,,,,,
,,3,1.168,0,6,-1,94,,,,,,,
,,3,0.791,0,6,-1,95,,,,,,,
,,3,0.497,0,6,-1,96,,,,,,,
,,3,0.439,0,6,-1,97,,,,,,,
,,3,0.397,0,6,-1,98,,,,,,,
,,3,0.141,0,6,-1,99,,,,,,,
,,3,-0.013,0,6,-1,100,,,,,-66,16:13:15,255
,,3,-0.282,0,6,-1,101,,,,,,,
,,3,-0.559,0,6,-1,102,,,,,,,
,,3,-0.609,0,6,-1,103,,,,,,,
,,9,-0.718,-23,7,1652,104,,,,,,,
,,1,-0.609,-23,7,-1,105,,,,,,,
,,1,-0.883,-23,7,-1,106,,,,,,,
,,1,-1.089,-23,7,-1,107,,,,,,,
,,1,-1.018,-23,7,-1,108,,,,,,,
,,1,-1.0,-23,7,-1,109,,,,,,,
,,1,-0.673,-23,7,-1,110,,,,,-66,16:13:15,438
,,1,-1.096,-23,7,-1,111,,,,,,,
,,1,-0.574,-23,7,-1,112,,,,,,,
,,1,-0.504,-23,7,-1,113,,,,,,,
,,1,-0.176,-23,7,-1,114,,,,,,,
,,1,0.051,-23,7,-1,115,,,,,,,
,,1,-0.081,-23,7,-1,116,,,,,,,
,,1,0.642,-23,7,-1,117,,,,,,,
,,1,0.342,-23,7,-1,118,,,,,,,
,,1,0.7,-23,7,-1,119,,,,,,,
,,7,0.54,-22,8,1626,120,,,,,-66,16:13:15,561
,,1,0.632,-22,8,-1,121,,,,,,,
,,1,1.053,-22,8,-1,122,,,,,,,
,,1,0.778,-22,8,-1,123,,,,,,,
,,1,0.944,-22,8,-1,124,,,,,,,
,,1,0.885,-22,8,-1,125,,,,,,,
,,1,0.96,-22,8,-1,126,,,,,,,
,,1,0.829,-22,8,-1,127,,,,,,,
,,1,0.613,-22,8,-1,128,,,,,,,
,,1,0.32,-22,8,-1,129,,,,,,,
,,1,0.229,-22,8,-1,130,,,,,-66,16:13:15,756
,,1,0.027,-22,8,-1,131,,,,,,,
,,1,-0.12,-22,8,-1,132,,,,,,,
,,1,-0.33,-22,8,-1,133,,,,,,,
,,1,-0.566,-22,8,-1,134,,,,,,,
,,1,-0.834,-22,8,-1,135,,,,,,,
,,7,-0.791,-8,9,1600,136,,,,,,,
,,1,-1.082,-8,9,-1,137,,,,,,,
,,1,-0.743,-8,9,-1,138,,,,,,,
,,1,-1.071,-8,9,-1,139,,,,,,,
,,1,-0.857,-8,9,-1,140,,,,,-66,16:13:15,969
,,1,-0.814,-8,9,-1,141,,,,,,,
,,1,-0.634,-8,9,-1,142,,,,,,,
,,1,-0.497,-8,9,-1,143,,,,,,,
,,1,-0.814,-8,9,-1,144,,,,,,,
,,1,-0.187,-8,9,-1,145,,,,,,,
,,1,-0.715,-8,9,-1,146,,,,,,,
,,1,-0.239,-8,9,-1,147,,,,,,,
,,1,-0.257,-8,9,-1,148,,,,,,,
,,1,0.017,-8,9,-1,149,,,,,,,
,,1,0.345,-8,9,-1,150,,,,,-66,16:13:16,165
,,1,0.604,-8,9,-1,151,,,,,,,
,,1,1.115,-8,9,-1,152,,,,,,,
,,7,0.981,-15,10,1574,153,,,,,,,
,,1,1.123,-15,10,-1,154,,,,,,,
,,1,1.102,-15,10,-1,155,,,,,,,
,,1,0.949,-15,10,-1,156,,,,,,,
,,1,1.146,-15,10,-1,157,,,,,,,
,,1,0.745,-15,10,-1,158,,,,,,,
,,1,0.832,-15,10,-1,159,,,,,,,
,,1,0.722,-15,10,-1,160,,,,,-66,16:13:16,347
,,1,0.618,-15,10,-1,161,,,,,,,
,,1,0.399,-15,10,-1,162,,,,,,,
,,1,0.157,-15,10,-1,163,,,,,,,
,,1,-0.018,-15,10,-1,164,,,,,,,
,,1,-0.357,-15,10,-1,165,,,,,,,
,,1,-0.386,-15,10,-1,166,,,,,,,
,,1,-0.547,-15,10,-1,167,,,,,,,
,,1,-0.609,-15,10,-1,168,,,,,,,
,,7,-0.604,-6,11,1550,169,,,,,,,
,,1,-1.009,-6,11,-1,170,,,,,-65,16:13:16,561
,,1,-0.76,-6,11,-1,171,,,,,,,
,,1,-1.094,-6,11,-1,172,,,,,,,
,,1,-0.494,-6,11,-1,173,,,,,,,
,,1,-0.676,-6,11,-1,174,,,,,,,
,,1,-0.949,-6,11,-1,175,,,,,,,
,,1,-0.813,-6,11,-1,176,,,,,,,
,,1,-1.094,-6,11,-1,177,,,,,,,
,,1,-0.539,-6,11,-1,178,,,,,,,
,,1,-0.654,-6,11,-1,179,,,,,,,
,,1,-0.623,-6,11,-1,180,,,,,-65,16:13:16,752
,,1,-0.033,-6,11,-1,181,,,,,,,
,,1,-0.337,-6,11,-1,182,,,,,,,
,,1,0.775,-6,11,-1,183,,,,,,,
,,1,0.195,-6,11,-1,184,,,,,,,
,,1,1.024,-6,11,-1,185,,,,,,,
,,7,0.724,-16,12,1526,186,,,,,,,
,,1,0.652,-16,12,-1,187,,,,,,,
,,1,1.032,-16,12,-1,188,,,,,,,
,,1,0.565,-16,12,-1,189,,,,,,,
,,1,1.162,-16,12,-1,190,,,,,-65,16:13:16,961
,,1,0.902,-16,12,-1,191,,,,,,,
,,1,0.954,-16,12,-1,192,,,,,,,
,,1,0.974,-16,12,-1,193,,,,,,,
,,1,0.897,-16,12,-1,194,,,,,,,
,,1,0.949,-16,12,-1,195,,,,,,,
,,1,0.896,-16,12,-1,196,,,,,,,
,,1,0.521,-16,12,-1,197,,,,,,,
,,1,0.43,-16,12,-1,198,,,,,,,
,,1,0.287,-16,12,-1,199,,,,,,,
,,1,0.141,-16,12,-1,200,,,,,-65,16:13:17,234
,,1,0.069,-16,12,-1,201,,,,,,,
,,1,-0.127,-16,12,-1,202,,,,,,,
,,1,-0.247,-16,12,-1,203,,,,,,,
,,1,-0.399,-16,12,-1,204,,,,,,,
,,1,-0.519,-16,12,-1,205,,,,,,,
,,1,-0.844,-16,12,-1,206,,,,,,,
,,7,-0.789,29,13,1442,207,,,,,,,
,,1,-1.052,29,13,-1,208,,,,,,,
,,1,-0.761,29,13,-1,209,,,,,,,
,,1,-1.098,29,13,-1,210,,,,,-65,16:13:17,368
,,1,-0.898,29,13,-1,211,,,,,,,
,,1,-1.011,29,13,-1,212,,,,,,,
,,1,-0.926,29,13,-1,213,,,,,,,
,,1,-0.56,29,13,-1,214,,,,,,,
,,1,-1.007,29,13,-1,215,,,,,,,
,,1,-0.269,29,13,-1,216,,,,,,,
,,1,-0.947,29,13,-1,217,,,,,,,
,,1,-0.393,29,13,-1,218,,,,,,,
,,1,-0.685,29,13,-1,219,,,,,,,
,,1,-0.084,29,13,-1,220,,,,,-65,16:13:17,534
,,1,-0.279,29,13,-1,221,,,,,,,
,,1,0.092,29,13,-1,222,,,,,,,
,,1,0.401,29,13,-1,223,,,,,,,
,,1,0.048,29,13,-1,224,,,,,,,
,,1,0.864,29,13,-1,225,,,,,,,
,,1,0.332,29,13,-1,226,,,,,,,
,,7,1.23,-67,14,1339,227,,,,,,,
,,1,0.858,-67,14,-1,228,,,,,,,
,,1,0.843,-67,14,-1,229,,,,,,,
,,1,0.911,-67,14,-1,230,,,,,-65,16:13:17,802
,,1,0.69,-67,14,-1,231,,,,,,,
,,1,1.269,-67,14,-1,232,,,,,,,
,,1,1.071,-67,14,-1,233,,,,,,,
,,1,0.985,-67,14,-1,234,,,,,,,
,,1,0.737,-67,14,-1,235,,,,,,,
,,1,0.726,-67,14,-1,236,,,,,,,
,,1,0.481,-67,14,-1,237,,,,,,,
,,1,0.551,-67,14,-1,238,,,,,,,
,,1,0.414,-67,14,-1,239,,,,,,,
,,1,0.214,-67,14,-1,240,,,,,-65,16:13:18,035
,,1,0.09,-67,14,-1,241,,,,,,,
,,1,-0.024,-67,14,-1,242,,,,,,,
,,1,-0.224,-67,14,-1,243,,,,,,,
,,1,-0.389,-67,14,-1,244,,,,,,,
,,1,-0.51,-67,14,-1,245,,,,,,,
,,1,-0.49,-67,14,-1,246,,,,,,,
,,1,-0.663,-67,14,-1,247,,,,,,,
,,7,-0.801,101,15,1250,248,,,,,,,
,,1,-0.823,101,15,-1,249,,,,,,,
,,1,-0.68,101,15,-1,250,,,,,-65,16:13:18,156
,,1,-0.617,101,15,-1,251,,,,,,,
,,1,-0.759,101,15,-1,252,,,,,,,
,,1,-0.941,101,15,-1,253,,,,,,,
,,1,-1.203,101,15,-1,254,,,,,,,
,,1,-1.002,101,15,-1,255,,,,,,,
,,1,-1.01,101,15,-1,256,,,,,,,
,,1,-0.703,101,15,-1,257,,,,,,,
,,1,-0.78,101,15,-1,258,,,,,,,
,,1,-0.572,101,15,-1,259,,,,,,,
,,1,-0.535,101,15,-1,260,,,,,-62,16:13:18,335
,,1,-0.206,101,15,-1,261,,,,,,,
,,1,-0.372,101,15,-1,262,,,,,,,
,,1,-0.028,101,15,-1,263,,,,,,,
,,1,0.272,101,15,-1,264,,,,,,,
,,1,-0.229,101,15,-1,265,,,,,,,
,,1,0.665,101,15,-1,266,,,,,,,
,,1,-0.025,101,15,-1,267,,,,,,,
,,1,0.566,101,15,-1,268,,,,,,,
,,1,0.514,101,15,-1,269,,,,,,,
,,1,0.583,101,15,-1,270,,,,,-62,16:13:18,563
,,7,0.822,-77,16,1190,271,,,,,,,
,,1,0.81,-77,16,-1,272,,,,,,,
,,1,1.104,-77,16,-1,273,,,,,,,
,,1,0.734,-77,16,-1,274,,,,,,,
,,1,0.641,-77,16,-1,275,,,,,,,
,,1,0.698,-77,16,-1,276,,,,,,,
,,1,0.808,-77,16,-1,277,,,,,,,
,,1,0.777,-77,16,-1,278,,,,,,,
,,1,0.753,-77,16,-1,279,,,,,,,
,,1,0.473,-77,16,-1,280,,,,,-62,16:13:18,734
,,1,0.248,-77,16,-1,281,,,,,,,
,,1,0.117,-77,16,-1,282,,,,,,,
,,1,-0.016,-77,16,-1,283,,,,,,,
,,1,-0.227,-77,16,-1,284,,,,,,,
,,1,-0.373,-77,16,-1,285,,,,,,,
,,1,-0.48,-77,16,-1,286,,,,,,,
,,1,-0.567,-77,16,-1,287,,,,,,,
,,1,-0.661,-77,16,-1,288,,,,,,,
,,7,-0.813,51,17,1190,289,,,,,,,
,,1,-0.979,51,17,-1,290,,,,,-62,16:13:19,018
,,1,-1.319,51,17,-1,291,,,,,,,
,,1,-1.215,51,17,-1,292,,,,,,,
,,1,-1.089,51,17,-1,293,,,,,,,
,,1,-0.851,51,17,-1,294,,,,,,,
,,1,-1.055,51,17,-1,295,,,,,,,
,,1,-1.257,51,17,-1,296,,,,,,,
,,1,-0.785,51,17,-1,297,,,,,,,
,,1,-0.58,51,17,-1,298,,,,,,,
,,1,-0.167,51,17,-1,299,,,,,,,
,,1,-0.201,51,17,-1,300,,,,,-62,16:13:19,134
,,1,-0.055,51,17,-1,301,,,,,,,
,,1,0.16,51,17,-1,302,,,,,,,
,,1,0.179,51,17,-1,303,,,,,,,
,,1,0.462,51,17,-1,304,,,,,,,
,,1,0.392,51,17,-1,305,,,,,,,
,,1,0.673,51,17,-1,306,,,,,,,
,,1,0.588,51,17,-1,307,,,,,,,
,,7,0.784,-121,18,1229,308,,,,,,,
,,1,0.835,-121,18,-1,309,,,,,,,
,,1,0.742,-121,18,-1,310,,,,,-62,16:13:19,434
,,1,0.82,-121,18,-1,311,,,,,,,
,,1,0.692,-121,18,-1,312,,,,,,,
,,1,0.715,-121,18,-1,313,,,,,,,
,,1,0.577,-121,18,-1,314,,,,,,,
,,1,0.309,-121,18,-1,315,,,,,,,
,,1,0.216,-121,18,-1,316,,,,,,,
,,1,0.021,-121,18,-1,317,,,,,,,
,,1,-0.228,-121,18,-1,318,,,,,,,
,,1,-0.415,-121,18,-1,319,,,,,,,
,,1,-0.52,-121,18,-1,320,,,,,-62,16:13:19,568
,,1,-0.788,-121,18,-1,321,,,,,,,
,,7,-1.047,35,19,1351,322,,,,,,,
,,1,-1.048,35,19,-1,323,,,,,,,
,,1,-0.89,35,19,-1,324,,,,,,,
,,1,-0.942,35,19,-1,325,,,,,,,
,,1,-1.385,35,19,-1,326,,,,,,,
,,1,-1.401,35,19,-1,327,,,,,,,
,,1,-1.064,35,19,-1,328,,,,,,,
,,1,-0.949,35,19,-1,329,,,,,,,
,,1,-0.709,35,19,-1,330,,,,,-62,16:13:19,751
,,1,-0.54,35,19,-1,331,,,,,,,
,,1,-0.169,35,19,-1,332,,,,,,,
,,1,0.116,35,19,-1,333,,,,,,,
,,1,0.534,35,19,-1,334,,,,,,,
,,1,0.57,35,19,-1,335,,,,,,,
,,1,0.845,35,19,-1,336,,,,,,,
,,7,0.644,-159,20,1428,337,,,,,,,
,,1,0.778,-159,20,-1,338,,,,,,,
,,1,1.145,-159,20,-1,339,,,,,,,
,,1,1.3,-159,20,-1,340,,,,,-62,16:13:19,963
,,1,0.866,-159,20,-1,341,,,,,,,
,,1,0.655,-159,20,-1,342,,,,,,,
,,1,0.765,-159,20,-1,343,,,,,,,
,,1,0.726,-159,20,-1,344,,,,,,,
,,1,0.458,-159,20,-1,345,,,,,,,
,,1,0.271,-159,20,-1,346,,,,,,,
,,1,0.033,-159,20,-1,347,,,,,,,
,,1,-0.206,-159,20,-1,348,,,,,,,
,,1,-0.633,-159,20,-1,349,,,,,,,
,,1,-0.782,-159,20,-1,350,,,,,-64,16:13:20,153
,,1,-0.749,-159,20,-1,351,,,,,,,
,,7,-0.95,-74,21,1550,352,,,,,,,
,,1,-1.131,-74,21,-1,353,,,,,,,
,,1,-1.093,-74,21,-1,354,,,,,,,
,,1,-0.731,-74,21,-1,355,,,,,,,
,,1,-0.334,-74,21,-1,356,,,,,,,
,,1,-0.831,-74,21,-1,357,,,,,,,
,,1,-0.729,-74,21,-1,358,,,,,,,
,,1,-0.666,-74,21,-1,359,,,,,,,
,,1,-0.078,-74,21,-1,360,,,,,-64,16:13:20,412
,,1,0.101,-74,21,-1,361,,,,,,,
,,1,0.18,-74,21,-1,362,,,,,,,
,,1,0.631,-74,21,-1,363,,,,,,,
,,1,0.847,-74,21,-1,364,,,,,,,
,,7,0.831,-67,22,1666,365,,,,,,,
,,1,0.963,-67,22,-1,366,,,,,,,
,,1,0.762,-67,22,-1,367,,,,,,,
,,1,1.393,-67,22,-1,368,,,,,,,
,,1,0.981,-67,22,-1,369,,,,,,,
,,1,0.813,-67,22,-1,370,,,,,-64,16:13:20,565
,,1,0.597,-67,22,-1,371,,,,,,,
,,1,0.735,-67,22,-1,372,,,,,,,
,,1,0.743,-67,22,-1,373,,,,,,,
,,1,0.443,-67,22,-1,374,,,,,,,
,,1,0.199,-67,22,-1,375,,,,,,,
,,1,0.078,-67,22,-1,376,,,,,,,
,,1,-0.179,-67,22,-1,377,,,,,,,
,,1,-0.432,-67,22,-1,378,,,,,,,
,,1,-0.544,-67,22,-1,379,,,,,,,
,,1,-0.605,-67,22,-1,380,,,,,-64,16:13:20,790
,,7,-0.886,-57,23,1724,381,,,,,,,
,,1,-1.045,-57,23,-1,382,,,,,,,
,,1,-1.196,-57,23,-1,383,,,,,,,
,,1,-0.84,-57,23,-1,384,,,,,,,
,,1,-0.824,-57,23,-1,385,,,,,,,
,,1,-0.416,-57,23,-1,386,,,,,,,
,,1,-0.699,-57,23,-1,387,,,,,,,
,,1,-0.722,-57,23,-1,388,,,,,,,
,,1,-0.695,-57,23,-1,389,,,,,,,
,,1,-0.841,-57,23,-1,390,,,,,-64,16:13:21,004
,,1,-0.584,-57,23,-1,391,,,,,,,
,,1,-0.063,-57,23,-1,392,,,,,,,
,,1,0.189,-57,23,-1,393,,,,,,,
,,1,0.393,-57,23,-1,394,,,,,,,
,,1,0.739,-57,23,-1,395,,,,,,,
,,7,1.229,-50,24,1694,396,,,,,,,
,,1,1.06,-50,24,-1,397,,,,,,,
,,1,0.581,-50,24,-1,398,,,,,,,
,,1,0.432,-50,24,-1,399,,,,,,,
,,1,0.682,-50,24,-1,400,,,,,-64,16:13:21,225
,,1,0.732,-50,24,-1,401,,,,,,,
,,1,0.584,-50,24,-1,402,,,,,,,
,,1,0.347,-50,24,-1,403,,,,,,,
,,1,0.278,-50,24,-1,404,,,,,,,
,,1,0.05,-50,24,-1,405,,,,,,,
,,1,-0.323,-50,24,-1,406,,,,,,,
,,1,-0.324,-50,24,-1,407,,,,,,,
,,1,-0.327,-50,24,-1,408,,,,,,,
,,1,-0.69,-50,24,-1,409,,,,,,,
,,7,-1.006,-48,25,1709,410,,,,,-64,16:13:21,405
,,1,-0.98,-48,25,-1,411,,,,,,,
,,1,-1.026,-48,25,-1,412,,,,,,,
,,1,-0.864,-48,25,-1,413,,,,,,,
,,1,-1.075,-48,25,-1,414,,,,,,,
,,1,-0.941,-48,25,-1,415,,,,,,,
,,1,-0.95,-48,25,-1,416,,,,,,,
,,1,-0.917,-48,25,-1,417,,,,,,,
,,1,-0.384,-48,25,-1,418,,,,,,,
,,1,-0.189,-48,25,-1,419,,,,,,,
,,1,0.206,-48,25,-1,420,,,,,-64,16:13:21,590
,,1,0.613,-48,25,-1,421,,,,,,,
,,1,0.774,-48,25,-1,422,,,,,,,
,,7,0.962,-29,26,1724,423,,,,,,,
,,1,0.638,-29,26,-1,424,,,,,,,
,,1,0.629,-29,26,-1,425,,,,,,,
,,1,0.988,-29,26,-1,426,,,,,,,
,,1,0.875,-29,26,-1,427,,,,,,,
,,1,1.047,-29,26,-1,428,,,,,,,
,,1,0.662,-29,26,-1,429,,,,,,,
,,1,0.687,-29,26,-1,430,,,,,-64,16:13:21,713
,,1,0.352,-29,26,-1,431,,,,,,,
,,1,0.347,-29,26,-1,432,,,,,,,
,,1,0.041,-29,26,-1,433,,,,,,,
,,1,-0.132,-29,26,-1,434,,,,,,,
,,1,-0.467,-29,26,-1,435,,,,,,,
,,1,-0.637,-29,26,-1,436,,,,,,,
,,1,-0.751,-29,26,-1,437,,,,,,,
,,7,-0.783,-33,27,1739,438,,,,,,,
,,1,-1.04,-33,27,-1,439,,,,,,,
,,1,-1.203,-33,27,-1,440,,,,,-65,16:13:21,931
,,1,-1.147,-33,27,-1,441,,,,,,,
,,1,-1.082,-33,27,-1,442,,,,,,,
,,1,-1.003,-33,27,-1,443,,,,,,,
,,1,-0.738,-33,27,-1,444,,,,,,,
,,1,-0.289,-33,27,-1,445,,,,,,,
,,1,0.065,-33,27,-1,446,,,,,,,
,,1,0.063,-33,27,-1,447,,,,,,,
,,1,0.431,-33,27,-1,448,,,,,,,
,,1,0.654,-33,27,-1,449,,,,,,,
,,1,0.446,-33,27,-1,450,,,,,-65,16:13:22,156
,,7,0.549,-40,28,1785,451,,,,,,,
,,1,0.45,-40,28,-1,452,,,,,,,
,,1,0.743,-40,28,-1,453,,,,,,,
,,1,0.811,-40,28,-1,454,,,,,,,
,,1,0.86,-40,28,-1,455,,,,,,,
,,1,0.697,-40,28,-1,456,,,,,,,
,,1,0.521,-40,28,-1,457,,,,,,,
,,1,0.178,-40,28,-1,458,,,,,,,
,,1,-0.024,-40,28,-1,459,,,,,,,
,,1,-0.379,-40,28,-1,460,,,,,-65,16:13:22,343
,,1,-0.533,-40,28,-1,461,,,,,,,
,,1,-0.734,-40,28,-1,462,,,,,,,
,,7,-0.707,-89,29,1851,463,,,,,,,
,,1,-0.535,-89,29,-1,464,,,,,,,
,,1,-1.029,-89,29,-1,465,,,,,,,
,,1,-1.176,-89,29,-1,466,,,,,,,
,,1,-1.296,-89,29,-1,467,,,,,,,
,,1,-0.994,-89,29,-1,468,,,,,,,
,,1,-0.842,-89,29,-1,469,,,,,,,
,,1,-0.754,-89,29,-1,470,,,,,-65,16:13:22,552
,,1,-0.571,-89,29,-1,471,,,,,,,
,,1,-0.225,-89,29,-1,472,,,,,,,
,,1,0.157,-89,29,-1,473,,,,,,,
,,1,0.395,-89,29,-1,474,,,,,,,
,,1,0.771,-89,29,-1,475,,,,,,,
,,7,1.0,-84,30,1886,476,,,,,,,
,,1,1.015,-84,30,-1,477,,,,,,,
,,1,0.827,-84,30,-1,478,,,,,,,
,,1,0.53,-84,30,-1,479,,,,,,,
,,1,0.617,-84,30,-1,480,,,,,-65,16:13:22,732
,,1,0.61,-84,30,-1,481,,,,,,,
,,1,0.313,-84,30,-1,482,,,,,,,
,,1,0.141,-84,30,-1,483,,,,,,,
,,1,-0.163,-84,30,-1,484,,,,,,,
,,1,-0.447,-84,30,-1,485,,,,,,,
,,1,-0.621,-84,30,-1,486,,,,,,,
,,1,-0.753,-84,30,-1,487,,,,,,,
,,7,-0.839,-100,31,1941,488,,,,,,,
,,1,-1.31,-100,31,-1,489,,,,,,,
,,1,-1.047,-100,31,-1,490,,,,,-65,16:13:22,961
,,1,-0.924,-100,31,-1,491,,,,,,,
,,1,-1.365,-100,31,-1,492,,,,,,,
,,1,-0.761,-100,31,-1,493,,,,,,,
,,1,-0.516,-100,31,-1,494,,,,,,,
,,1,-0.336,-100,31,-1,495,,,,,,,
,,1,0.202,-100,31,-1,496,,,,,,,
,,1,0.354,-100,31,-1,497,,,,,,,
,,1,0.555,-100,31,-1,498,,,,,,,
,,1,0.638,-100,31,-1,499,,,,,,,
,,7,0.71,-85,32,1968,500,,,,,-65,16:13:23,154
,,1,0.653,-85,32,-1,501,,,,,,,
,,1,1.034,-85,32,-1,502,,,,,,,
,,1,0.866,-85,32,-1,503,,,,,,,
,,1,0.661,-85,32,-1,504,,,,,,,
,,1,0.642,-85,32,-1,505,,,,,,,
,,1,0.313,-85,32,-1,506,,,,,,,
,,1,0.058,-85,32,-1,507,,,,,,,
,,1,-0.247,-85,32,-1,508,,,,,,,
,,1,-0.546,-85,32,-1,509,,,,,,,
,,1,-0.938,-85,32,-1,510,,,,,-65,16:13:23,343
,,7,-1.007,-119,33,2049,511,,,,,,,
,,1,-0.977,-119,33,-1,512,,,,,,,
,,1,-0.512,-119,33,-1,513,,,,,,,
,,1,-0.313,-119,33,-1,514,,,,,,,
,,1,-1.505,-119,33,-1,515,,,,,,,
,,1,-1.402,-119,33,-1,516,,,,,,,
,,1,-0.509,-119,33,-1,517,,,,,,,
,,1,-0.507,-119,33,-1,518,,,,,,,
,,1,-0.109,-119,33,-1,519,,,,,,,
,,1,0.35,-119,33,-1,520,,,,,-69,16:13:23,524
,,1,0.481,-119,33,-1,521,,,,,,,
,,1,0.728,-119,33,-1,522,,,,,,,
,,7,0.798,-115,34,2083,523,,,,,,,
,,1,0.961,-115,34,-1,524,,,,,,,
,,1,1.051,-115,34,-1,525,,,,,,,
,,1,0.829,-115,34,-1,526,,,,,,,
,,1,0.653,-115,34,-1,527,,,,,,,
,,1,0.331,-115,34,-1,528,,,,,,,
,,1,0.11,-115,34,-1,529,,,,,,,
,,1,-0.16,-115,34,-1,530,,,,,-69,16:13:23,795
,,1,-0.371,-115,34,-1,531,,,,,,,
,,1,-0.307,-115,34,-1,532,,,,,,,
,,1,-0.586,-115,34,-1,533,,,,,,,
,,1,-1.104,-115,34,-1,534,,,,,,,
,,7,-1.128,-125,35,2100,535,,,,,,,
