latitude,longitude,marker,Acc Y (g),Temp Data,HRot Count,Speed,Samples,Heading GPS (dg),Speed GPS,Accuracy GPS,Altitude GPS,RSSI dBm,HH:mm:ss,SSS
,,3,-1.09,0,4,-1,73,,,,,,,
,,3,-1.048,0,4,-1,74,,,,,,,
,,3,-1.428,0,4,-1,75,,,,,,,
,,3,-0.997,0,4,-1,76,,,,,,,
,,3,-0.881,0,4,-1,77,,,,,,,
,,3,-0.557,0,4,-1,78,,,,,,,
,,3,-0.539,0,4,-1,79,,,,,,,
,,3,-0.464,0,4,-1,80,,,,,-66,16:12:27,107
,,3,0.118,0,4,-1,81,,,,,,,
,,3,0.157,0,4,-1,82,,,,,,,
,,3,0.577,0,4,-1,83,,,,,,,
,,3,0.504,0,4,-1,84,,,,,,,
,,3,0.744,0,4,-1,85,,,,,,,
,,6,0.586,0,5,-1,86,,,,,,,
,,3,0.854,0,5,-1,87,,,,,,,
,,3,1.071,0,5,-1,88,,,,,,,
,,3,1.008,0,5,-1,89,,,,,,,
,,3,0.969,0,5,-1,90,,,,,-69,16:12:27,159
,,3,0.898,0,5,-1,91,,,,,,,
,,3,0.823,0,5,-1,92,,,,,,,
,,3,0.538,0,5,-1,93,,,,,,,
,,3,0.455,0,5,-1,94,,,,,,,
,,3,0.354,0,5,-1,95,,,,,,,
,,3,0.135,0,5,-1,96,,,,,,,
,,3,0.025,0,5,-1,97,,,,,,,
,,3,-0.099,0,5,-1,98,,,,,,,
,,3,-0.396,0,5,-1,99,,,,,,,
,,3,-0.848,0,5,-1,100,,,,,-69,16:12:27,436
,,9,-0.883,-32,6,1538,101,,,,,,,
,,1,-0.484,-32,6,-1,102,,,,,,,
,,1,-0.526,-32,6,-1,103,,,,,,,
,,1,-1.089,-32,6,-1,104,,,,,,,
,,1,-1.165,-32,6,-1,105,,,,,,,
,,1,-1.038,-32,6,-1,106,,,,,,,
,,1,-0.703,-32,6,-1,107,,,,,,,
,,1,-0.7,-32,6,-1,108,,,,,,,
,,1,-0.66,-32,6,-1,109,,,,,,,
,,1,-0.928,-32,6,-1,110,,,,,-69,16:12:27,624
,,1,-0.482,-32,6,-1,111,,,,,,,
,,1,-0.485,-32,6,-1,112,,,,,,,
,,1,-0.302,-32,6,-1,113,,,,,,,
,,1,0.097,-32,6,-1,114,,,,,,,
,,1,0.128,-32,6,-1,115,,,,,,,
,,1,0.673,-32,6,-1,116,,,,,,,
,,1,0.573,-32,6,-1,117,,,,,,,
,,7,0.694,-42,7,1538,118,,,,,,,
,,1,0.899,-42,7,-1,119,,,,,,,
,,1,1.025,-42,7,-1,120,,,,,-69,16:12:27,779
,,1,1.024,-42,7,-1,121,,,,,,,
,,1,0.957,-42,7,-1,122,,,,,,,
,,1,0.855,-42,7,-1,123,,,,,,,
,,1,0.628,-42,7,-1,124,,,,,,,
,,1,0.533,-42,7,-1,125,,,,,,,
,,1,0.369,-42,7,-1,126,,,,,,,
,,1,0.188,-42,7,-1,127,,,,,,,
,,1,-0.021,-42,7,-1,128,,,,,,,
,,1,-0.246,-42,7,-1,129,,,,,,,
,,1,-0.29,-42,7,-1,130,,,,,-69,16:12:27,996
,,1,-0.436,-42,7,-1,131,,,,,,,
,,1,-1.012,-42,7,-1,132,,,,,,,
,,7,-1.174,-51,8,1574,133,,,,,,,
,,1,-0.853,-51,8,-1,134,,,,,,,
,,1,-0.907,-51,8,-1,135,,,,,,,
,,1,-1.081,-51,8,-1,136,,,,,,,
,,1,-1.161,-51,8,-1,137,,,,,,,
,,1,-0.705,-51,8,-1,138,,,,,,,
,,1,-0.798,-51,8,-1,139,,,,,,,
,,1,-0.691,-51,8,-1,140,,,,,-69,16:12:28,179
,,1,-0.457,-51,8,-1,141,,,,,,,
,,1,-0.396,-51,8,-1,142,,,,,,,
,,1,-0.027,-51,8,-1,143,,,,,,,
,,1,0.234,-51,8,-1,144,,,,,,,
,,1,0.279,-51,8,-1,145,,,,,,,
,,1,0.6,-51,8,-1,146,,,,,,,
,,1,0.508,-51,8,-1,147,,,,,,,
,,7,0.739,-37,9,1612,148,,,,,,,
,,1,0.847,-37,9,-1,149,,,,,,,
,,1,1.114,-37,9,-1,150,,,,,-69,16:12:28,428
,,1,0.872,-37,9,-1,151,,,,,,,
,,1,0.887,-37,9,-1,152,,,,,,,
,,1,0.854,-37,9,-1,153,,,,,,,
,,1,0.696,-37,9,-1,154,,,,,,,
,,1,0.616,-37,9,-1,155,,,,,,,
,,1,0.297,-37,9,-1,156,,,,,,,
,,1,0.008,-37,9,-1,157,,,,,,,
,,1,-0.088,-37,9,-1,158,,,,,,,
,,1,-0.59,-37,9,-1,159,,,,,,,
,,1,-0.774,-37,9,-1,160,,,,,-69,16:12:28,596
,,1,-0.793,-37,9,-1,161,,,,,,,
,,7,-0.678,-61,10,1626,162,,,,,,,
,,1,-0.64,-61,10,-1,163,,,,,,,
,,1,-1.082,-61,10,-1,164,,,,,,,
,,1,-1.195,-61,10,-1,165,,,,,,,
,,1,-0.999,-61,10,-1,166,,,,,,,
,,1,-1.071,-61,10,-1,167,,,,,,,
,,1,-1.048,-61,10,-1,168,,,,,,,
,,1,-0.631,-61,10,-1,169,,,,,,,
,,1,-0.312,-61,10,-1,170,,,,,-69,16:12:28,795
,,1,-0.194,-61,10,-1,171,,,,,,,
,,1,0.196,-61,10,-1,172,,,,,,,
,,1,0.019,-61,10,-1,173,,,,,,,
,,1,0.872,-61,10,-1,174,,,,,,,
,,1,0.836,-61,10,-1,175,,,,,,,
,,7,0.726,-49,11,1680,176,,,,,,,
,,1,0.651,-49,11,-1,177,,,,,,,
,,1,0.654,-49,11,-1,178,,,,,,,
,,1,1.069,-49,11,-1,179,,,,,,,
,,1,1.174,-49,11,-1,180,,,,,-68,16:12:29,030
,,1,0.916,-49,11,-1,181,,,,,,,
,,1,0.519,-49,11,-1,182,,,,,,,
,,1,0.347,-49,11,-1,183,,,,,,,
,,1,0.356,-49,11,-1,184,,,,,,,
,,1,0.236,-49,11,-1,185,,,,,,,
,,1,-0.125,-49,11,-1,186,,,,,,,
,,1,-0.113,-49,11,-1,187,,,,,,,
,,1,-0.422,-49,11,-1,188,,,,,,,
,,1,-0.855,-49,11,-1,189,,,,,,,
,,7,-1.114,-64,12,1739,190,,,,,-68,16:12:29,179
,,1,-0.823,-64,12,-1,191,,,,,,,
,,1,-0.727,-64,12,-1,192,,,,,,,
,,1,-0.743,-64,12,-1,193,,,,,,,
,,1,-0.734,-64,12,-1,194,,,,,,,
,,1,-1.058,-64,12,-1,195,,,,,,,
,,1,-1.273,-64,12,-1,196,,,,,,,
,,1,-0.974,-64,12,-1,197,,,,,,,
,,1,-0.529,-64,12,-1,198,,,,,,,
,,1,-0.238,-64,12,-1,199,,,,,,,
,,1,-0.122,-64,12,-1,200,,,,,-68,16:12:29,429
,,1,0.149,-64,12,-1,201,,,,,,,
,,1,0.197,-64,12,-1,202,,,,,,,
,,1,0.728,-64,12,-1,203,,,,,,,
,,1,0.762,-64,12,-1,204,,,,,,,
,,7,0.687,-50,13,1754,205,,,,,,,
,,1,0.912,-50,13,-1,206,,,,,,,
,,1,1.093,-50,13,-1,207,,,,,,,
,,1,1.213,-50,13,-1,208,,,,,,,
,,1,0.688,-50,13,-1,209,,,,,,,
,,1,0.493,-50,13,-1,210,,,,,-68,16:12:29,579
,,1,0.619,-50,13,-1,211,,,,,,,
,,1,0.544,-50,13,-1,212,,,,,,,
,,1,0.309,-50,13,-1,213,,,,,,,
,,1,0.003,-50,13,-1,214,,,,,,,
,,1,-0.238,-50,13,-1,215,,,,,,,
,,1,-0.362,-50,13,-1,216,,,,,,,
,,1,-0.531,-50,13,-1,217,,,,,,,
,,1,-0.869,-50,13,-1,218,,,,,,,
,,7,-0.854,-56,14,1754,219,,,,,,,
,,1,-0.534,-56,14,-1,220,,,,,-68,16:12:29,796
,,1,-0.744,-56,14,-1,221,,,,,,,
,,1,-1.011,-56,14,-1,222,,,,,,,
,,1,-0.751,-56,14,-1,223,,,,,,,
,,1,-0.924,-56,14,-1,224,,,,,,,
,,1,-0.751,-56,14,-1,225,,,,,,,
,,1,-0.931,-56,14,-1,226,,,,,,,
,,1,-0.437,-56,14,-1,227,,,,,,,
,,1,-0.042,-56,14,-1,228,,,,,,,
,,1,0.108,-56,14,-1,229,,,,,,,
,,1,0.761,-56,14,-1,230,,,,,-68,16:12:29,980
,,1,0.935,-56,14,-1,231,,,,,,,
,,7,0.737,-42,15,1769,232,,,,,,,
,,1,0.841,-42,15,-1,233,,,,,,,
,,1,0.973,-42,15,-1,234,,,,,,,
,,1,0.895,-42,15,-1,235,,,,,,,
,,1,0.796,-42,15,-1,236,,,,,,,
,,1,0.688,-42,15,-1,237,,,,,,,
,,1,0.56,-42,15,-1,238,,,,,,,
,,1,0.143,-42,15,-1,239,,,,,,,
,,1,0.347,-42,15,-1,240,,,,,-68,16:12:30,196
,,1,-0.18,-42,15,-1,241,,,,,,,
,,1,-0.458,-42,15,-1,242,,,,,,,
,,1,-0.563,-42,15,-1,243,,,,,,,
,,1,-0.177,-42,15,-1,244,,,,,,,
,,1,-0.759,-42,15,-1,245,,,,,,,
,,7,-1.861,-54,16,1785,246,,,,,,,
,,1,-1.503,-54,16,-1,247,,,,,,,
,,1,-0.354,-54,16,-1,248,,,,,,,
,,1,0.058,-54,16,-1,249,,,,,,,
,,1,-0.485,-54,16,-1,250,,,,,-68,16:12:30,396
,,1,-0.938,-54,16,-1,251,,,,,,,
,,1,-0.745,-54,16,-1,252,,,,,,,
,,1,-0.681,-54,16,-1,253,,,,,,,
,,1,-0.248,-54,16,-1,254,,,,,,,
,,1,0.136,-54,16,-1,255,,,,,,,
,,1,0.194,-54,16,-1,256,,,,,,,
,,1,0.423,-54,16,-1,257,,,,,,,
,,1,0.423,-54,16,-1,258,,,,,,,
,,7,1.197,-40,17,1818,259,,,,,,,
,,1,1.212,-40,17,-1,260,,,,,-68,16:12:30,596
,,1,0.92,-40,17,-1,261,,,,,,,
,,1,0.564,-40,17,-1,262,,,,,,,
,,1,0.734,-40,17,-1,263,,,,,,,
,,1,0.756,-40,17,-1,264,,,,,,,
,,1,0.738,-40,17,-1,265,,,,,,,
,,1,0.458,-40,17,-1,266,,,,,,,
,,1,0.074,-40,17,-1,267,,,,,,,
,,1,-0.077,-40,17,-1,268,,,,,,,
,,1,-0.442,-40,17,-1,269,,,,,,,
,,1,-0.8,-40,17,-1,270,,,,,-67,16:12:30,796
,,1,-0.934,-40,17,-1,271,,,,,,,
,,7,-0.501,-51,18,1869,272,,,,,,,
,,1,-0.563,-51,18,-1,273,,,,,,,
,,1,-1.233,-51,18,-1,274,,,,,,,
,,1,-1.433,-51,18,-1,275,,,,,,,
,,1,-0.845,-51,18,-1,276,,,,,,,
,,1,-0.658,-51,18,-1,277,,,,,,,
,,1,-0.579,-51,18,-1,278,,,,,,,
,,1,-0.382,-51,18,-1,279,,,,,,,
,,1,-0.423,-51,18,-1,280,,,,,-67,16:12:30,970
,,1,-0.188,-51,18,-1,281,,,,,,,
,,1,0.125,-51,18,-1,282,,,,,,,
,,1,0.224,-51,18,-1,283,,,,,,,
,,1,0.48,-51,18,-1,284,,,,,,,
,,1,1.164,-51,18,-1,285,,,,,,,
,,7,1.354,-36,19,1869,286,,,,,,,
,,1,1.174,-36,19,-1,287,,,,,,,
,,1,0.711,-36,19,-1,288,,,,,,,
,,1,0.406,-36,19,-1,289,,,,,,,
,,1,0.786,-36,19,-1,290,,,,,-67,16:12:31,180
,,1,0.683,-36,19,-1,291,,,,,,,
,,1,0.094,-36,19,-1,292,,,,,,,
,,1,-0.034,-36,19,-1,293,,,,,,,
,,1,-0.24,-36,19,-1,294,,,,,,,
,,1,-0.41,-36,19,-1,295,,,,,,,
,,1,-0.112,-36,19,-1,296,,,,,,,
,,1,-0.289,-36,19,-1,297,,,,,,,
,,1,-0.941,-36,19,-1,298,,,,,,,
,,7,-2.144,-56,20,1869,299,,,,,,,
,,1,-1.971,-56,20,-1,300,,,,,-67,16:12:31,397
,,1,-0.291,-56,20,-1,301,,,,,,,
,,1,0.518,-56,20,-1,302,,,,,,,
,,1,-0.73,-56,20,-1,303,,,,,,,
,,1,-1.624,-56,20,-1,304,,,,,,,
,,1,-0.98,-56,20,-1,305,,,,,,,
,,1,0.184,-56,20,-1,306,,,,,,,
,,1,0.152,-56,20,-1,307,,,,,,,
,,1,0.076,-56,20,-1,308,,,,,,,
,,1,0.609,-56,20,-1,309,,,,,,,
,,1,0.767,-56,20,-1,310,,,,,-67,16:12:31,597
,,7,1.369,-54,21,1904,311,,,,,,,
,,1,1.118,-54,21,-1,312,,,,,,,
,,1,1.317,-54,21,-1,313,,,,,,,
,,1,1.374,-54,21,-1,314,,,,,,,
,,1,0.37,-54,21,-1,315,,,,,,,
,,1,0.04,-54,21,-1,316,,,,,,,
,,1,0.075,-54,21,-1,317,,,,,,,
,,1,0.191,-54,21,-1,318,,,,,,,
,,1,-0.201,-54,21,-1,319,,,,,,,
,,1,-0.259,-54,21,-1,320,,,,,-67,16:12:31,797
,,1,0.32,-54,21,-1,321,,,,,,,
,,1,0.419,-54,21,-1,322,,,,,,,
,,1,-1.599,-54,21,-1,323,,,,,,,
,,7,-2.933,-49,22,1923,324,,,,,,,
,,1,-1.311,-49,22,-1,325,,,,,,,
,,1,0.023,-49,22,-1,326,,,,,,,
,,1,-0.347,-49,22,-1,327,,,,,,,
,,1,-1.29,-49,22,-1,328,,,,,,,
,,1,-0.772,-49,22,-1,329,,,,,,,
,,1,-0.119,-49,22,-1,330,,,,,-67,16:12:31,997
,,1,-0.069,-49,22,-1,331,,,,,,,
,,1,0.447,-49,22,-1,332,,,,,,,
,,1,0.349,-49,22,-1,333,,,,,,,
,,1,0.272,-49,22,-1,334,,,,,,,
,,1,0.662,-49,22,-1,335,,,,,,,
,,7,1.389,-45,23,1960,336,,,,,,,
,,1,1.021,-45,23,-1,337,,,,,,,
,,1,1.248,-45,23,-1,338,,,,,,,
,,1,0.181,-45,23,-1,339,,,,,,,
,,1,0.308,-45,23,-1,340,,,,,-67,16:12:32,200
,,1,0.791,-45,23,-1,341,,,,,,,
,,1,0.622,-45,23,-1,342,,,,,,,
,,1,0.192,-45,23,-1,343,,,,,,,
,,1,-0.08,-45,23,-1,344,,,,,,,
,,1,-0.487,-45,23,-1,345,,,,,,,
,,1,-0.81,-45,23,-1,346,,,,,,,
,,1,-0.71,-45,23,-1,347,,,,,,,
,,7,-1.311,-57,24,1984,348,,,,,,,
,,1,-1.407,-57,24,-1,349,,,,,,,
,,1,-0.536,-57,24,-1,350,,,,,-67,16:12:32,397
,,1,-1.165,-57,24,-1,351,,,,,,,
,,1,-0.818,-57,24,-1,352,,,,,,,
,,1,-0.163,-57,24,-1,353,,,,,,,
,,1,-0.456,-57,24,-1,354,,,,,,,
,,1,0.216,-57,24,-1,355,,,,,,,
,,1,0.028,-57,24,-1,356,,,,,,,
,,1,0.482,-57,24,-1,357,,,,,,,
,,1,0.458,-57,24,-1,358,,,,,,,
,,1,0.595,-57,24,-1,359,,,,,,,
,,7,0.718,-42,25,2032,360,,,,,-70,16:12:32,589
,,1,0.88,-42,25,-1,361,,,,,,,
,,1,0.926,-42,25,-1,362,,,,,,,
,,1,0.842,-42,25,-1,363,,,,,,,
,,1,0.684,-42,25,-1,364,,,,,,,
,,1,0.463,-42,25,-1,365,,,,,,,
,,1,0.353,-42,25,-1,366,,,,,,,
,,1,-0.001,-42,25,-1,367,,,,,,,
,,1,-0.058,-42,25,-1,368,,,,,,,
,,1,-0.299,-42,25,-1,369,,,,,,,
,,1,-0.437,-42,25,-1,370,,,,,-70,16:12:32,798
,,1,-0.918,-42,25,-1,371,,,,,,,
,,7,-1.02,-43,26,2049,372,,,,,,,
,,1,-1.146,-43,26,-1,373,,,,,,,
,,1,-1.548,-43,26,-1,374,,,,,,,
,,1,-1.224,-43,26,-1,375,,,,,,,
,,1,-0.814,-43,26,-1,376,,,,,,,
,,1,-1.284,-43,26,-1,377,,,,,,,
,,1,-0.168,-43,26,-1,378,,,,,,,
,,1,-0.161,-43,26,-1,379,,,,,,,
,,1,0.084,-43,26,-1,380,,,,,-70,16:12:32,998
,,1,0.782,-43,26,-1,381,,,,,,,
,,1,0.652,-43,26,-1,382,,,,,,,
,,7,0.747,-52,27,2083,383,,,,,,,
,,1,0.554,-52,27,-1,384,,,,,,,
,,1,0.774,-52,27,-1,385,,,,,,,
,,1,0.85,-52,27,-1,386,,,,,,,
,,1,0.739,-52,27,-1,387,,,,,,,
,,1,0.393,-52,27,-1,388,,,,,,,
,,1,0.239,-52,27,-1,389,,,,,,,
,,1,-0.06,-52,27,-1,390,,,,,-70,16:12:33,198
,,1,-0.212,-52,27,-1,391,,,,,,,
,,1,-0.432,-52,27,-1,392,,,,,,,
,,1,-0.819,-52,27,-1,393,,,,,,,
,,7,-0.991,-78,28,2136,394,,,,,,,
,,1,-0.685,-78,28,-1,395,,,,,,,
,,1,-0.454,-78,28,-1,396,,,,,,,
,,1,-0.417,-78,28,-1,397,,,,,,,
,,1,-1.259,-78,28,-1,398,,,,,,,
,,1,-1.707,-78,28,-1,399,,,,,,,
,,1,0.003,-78,28,-1,400,,,,,-70,16:12:33,448
,,1,-0.156,-78,28,-1,401,,,,,,,
,,1,-0.02,-78,28,-1,402,,,,,,,
,,1,0.886,-78,28,-1,403,,,,,,,
,,1,0.34,-78,28,-1,404,,,,,,,
,,7,0.691,-71,29,2173,405,,,,,,,
,,1,0.733,-71,29,-1,406,,,,,,,
,,1,0.703,-71,29,-1,407,,,,,,,
,,1,0.656,-71,29,-1,408,,,,,,,
,,1,0.262,-71,29,-1,409,,,,,,,
,,1,0.244,-71,29,-1,410,,,,,-70,16:12:33,650
,,1,0.084,-71,29,-1,411,,,,,,,
,,1,-0.312,-71,29,-1,412,,,,,,,
,,1,-0.644,-71,29,-1,413,,,,,,,
,,1,-0.839,-71,29,-1,414,,,,,,,
,,7,-0.833,-105,30,2232,415,,,,,,,
,,1,-0.83,-105,30,-1,416,,,,,,,
,,1,-1.187,-105,30,-1,417,,,,,,,
,,1,-1.1,-105,30,-1,418,,,,,,,
,,1,-1.012,-105,30,-1,419,,,,,,,
,,1,-0.833,-105,30,-1,420,,,,,-70,16:12:33,782
,,1,-0.528,-105,30,-1,421,,,,,,,
,,1,-0.465,-105,30,-1,422,,,,,,,
,,1,0.098,-105,30,-1,423,,,,,,,
,,1,0.367,-105,30,-1,424,,,,,,,
,,1,0.498,-105,30,-1,425,,,,,,,
,,1,0.713,-105,30,-1,426,,,,,,,
,,7,0.415,-123,31,2272,427,,,,,,,
,,1,0.356,-123,31,-1,428,,,,,,,
,,1,0.722,-123,31,-1,429,,,,,,,
,,1,0.579,-123,31,-1,430,,,,,-70,16:12:33,996
,,1,0.174,-123,31,-1,431,,,,,,,
,,1,-0.543,-123,31,-1,432,,,,,,,
,,1,-0.623,-123,31,-1,433,,,,,,,
,,1,0.094,-123,31,-1,434,,,,,,,
,,1,-0.168,-123,31,-1,435,,,,,,,
,,1,-0.237,-123,31,-1,436,,,,,,,
,,1,-1.16,-123,31,-1,437,,,,,,,
,,7,-2.359,-181,32,2272,438,,,,,,,
,,1,-0.452,-181,32,-1,439,,,,,,,
,,1,-0.381,-181,32,-1,440,,,,,-70,16:12:34,196
,,1,0.405,-181,32,-1,441,,,,,,,
,,1,1.334,-181,32,-1,442,,,,,,,
,,7,0.782,-123,33,2403,443,,,,,,,
,,1,1.006,-123,33,-1,444,,,,,,,
,,1,1.08,-123,33,-1,445,,,,,,,
,,1,0.963,-123,33,-1,446,,,,,,,
,,1,0.675,-123,33,-1,447,,,,,,,
,,1,0.453,-123,33,-1,448,,,,,,,
,,1,0.408,-123,33,-1,449,,,,,,,
,,1,0.099,-123,33,-1,450,,,,,-70,16:12:34,396
,,1,-0.2,-123,33,-1,451,,,,,,,
,,1,-0.426,-123,33,-1,452,,,,,,,
,,1,-0.755,-123,33,-1,453,,,,,,,
,,1,-1.162,-123,33,-1,454,,,,,,,
,,7,-1.681,-112,34,2479,455,,,,,,,
,,1,-1.628,-112,34,-1,456,,,,,,,
,,1,-1.041,-112,34,-1,457,,,,,,,
,,1,-0.495,-112,34,-1,458,,,,,,,
,,1,0.212,-112,34,-1,459,,,,,,,
,,1,0.289,-112,34,-1,460,,,,,-70,16:12:34,604
,,1,0.614,-112,34,-1,461,,,,,,,
,,1,1.056,-112,34,-1,462,,,,,,,
,,7,0.412,-100,35,2521,463,,,,,,,
,,1,0.694,-100,35,-1,464,,,,,,,
,,1,0.629,-100,35,-1,465,,,,,,,
,,1,0.438,-100,35,-1,466,,,,,,,
,,1,0.2,-100,35,-1,467,,,,,,,
,,1,0.045,-100,35,-1,468,,,,,,,
,,1,-0.19,-100,35,-1,469,,,,,,,
,,1,-0.652,-100,35,-1,470,,,,,-70,16:12:34,824
,,1,-1.029,-100,35,-1,471,,,,,,,
,,7,-1.102,-111,36,2608,472,,,,,,,
,,1,-1.163,-111,36,-1,473,,,,,,,
,,1,-0.584,-111,36,-1,474,,,,,,,
,,1,-1.092,-111,36,-1,475,,,,,,,
,,1,-1.199,-111,36,-1,476,,,,,,,
,,1,-0.665,-111,36,-1,477,,,,,,,
,,1,-0.072,-111,36,-1,478,,,,,,,
,,1,0.21,-111,36,-1,479,,,,,,,
,,1,0.416,-111,36,-1,480,,,,,-70,16:12:35,049
,,1,0.707,-111,36,-1,481,,,,,,,
,,7,0.979,-102,37,2678,482,,,,,,,
,,1,0.914,-102,37,-1,483,,,,,,,
,,1,0.293,-102,37,-1,484,,,,,,,
,,1,-0.269,-102,37,-1,485,,,,,,,
,,1,-0.739,-102,37,-1,486,,,,,,,
,,1,-0.789,-102,37,-1,487,,,,,,,
,,1,-1.021,-102,37,-1,488,,,,,,,
,,7,-0.881,-112,38,2830,489,,,,,,,
,,1,-0.942,-112,38,-1,490,,,,,-70,16:12:35,213
,,1,-1.077,-112,38,-1,491,,,,,,,
,,1,-0.258,-112,38,-1,492,,,,,,,
,,1,-0.196,-112,38,-1,493,,,,,,,
,,1,0.445,-112,38,-1,494,,,,,,,
,,1,0.727,-112,38,-1,495,,,,,,,
,,1,0.771,-112,38,-1,496,,,,,,,
,,7,1.103,-111,39,2857,497,,,,,,,
,,1,1.087,-111,39,-1,498,,,,,,,
,,1,0.641,-111,39,-1,499,,,,,,,
,,1,0.396,-111,39,-1,500,,,,,-70,16:12:35,413
,,1,0.143,-111,39,-1,501,,,,,,,
,,1,0.075,-111,39,-1,502,,,,,,,
,,1,-0.517,-111,39,-1,503,,,,,,,
,,1,-0.883,-111,39,-1,504,,,,,,,
,,1,-1.01,-111,39,-1,505,,,,,,,
,,7,-1.021,-156,40,2857,506,,,,,,,
,,1,-1.442,-156,40,-1,507,,,,,,,
,,1,-0.911,-156,40,-1,508,,,,,,,
,,1,-0.97,-156,40,-1,509,,,,,,,
,,1,-0.375,-156,40,-1,510,,,,,-70,16:12:35,626
,,1,0.192,-156,40,-1,511,,,,,,,
,,1,0.568,-156,40,-1,512,,,,,,,
,,1,0.643,-156,40,-1,513,,,,,,,
,,7,0.971,-161,41,2941,514,,,,,,,
,,1,0.854,-161,41,-1,515,,,,,,,
,,1,0.625,-161,41,-1,516,,,,,,,
,,1,0.268,-161,41,-1,517,,,,,,,
,,1,0.029,-161,41,-1,518,,,,,,,
,,1,-0.167,-161,41,-1,519,,,,,,,
,,1,-0.594,-161,41,-1,520,,,,,-70,16:12:35,813
,,1,-0.773,-161,41,-1,521,,,,,,,
,,1,-1.027,-161,41,-1,522,,,,,,,
,,7,-0.944,-174,42,2941,523,,,,,,,
,,1,-0.538,-174,42,-1,524,,,,,,,
,,1,-1.067,-174,42,-1,525,,,,,,,
,,1,-0.722,-174,42,-1,526,,,,,,,
,,1,-0.348,-174,42,-1,527,,,,,,,
,,1,-0.132,-174,42,-1,528,,,,,,,
,,1,0.426,-174,42,-1,529,,,,,,,
